,answer,,,,,output
,ch1,ch2,ch3,ch4,,ch1,ch2,ch3,ch4
19616,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0309,0.9680,
19617,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0309,0.9680,
19618,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0308,0.9681,
19619,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0308,0.9681,
19620,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0307,0.9682,
19621,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0307,0.9682,
19622,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0307,0.9682,
19623,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0306,0.9683,
19624,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0306,0.9683,
19625,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0306,0.9683,
19626,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0306,0.9683,
19627,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0307,0.9682,
19628,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0308,0.9682,
19629,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0308,0.9681,
19630,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0309,0.9680,
19631,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0310,0.9679,
19632,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0311,0.9678,
19633,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0312,0.9677,
19634,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0313,0.9676,
19635,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0314,0.9675,
19636,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0315,0.9674,
19637,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0317,0.9672,
19638,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0318,0.9671,
19639,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0319,0.9670,
19640,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0321,0.9668,
19641,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0322,0.9667,
19642,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0324,0.9665,
19643,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0326,0.9663,
19644,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0328,0.9661,
19645,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0330,0.9659,
19646,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0331,0.9658,
19647,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0003,0.0333,0.9656,
19648,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0335,0.9654,
19649,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0337,0.9651,
19650,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0340,0.9649,
19651,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0342,0.9647,
19652,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0344,0.9645,
19653,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0346,0.9643,
19654,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0348,0.9641,
19655,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0350,0.9638,
19656,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0352,0.9636,
19657,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0354,0.9634,
19658,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0356,0.9632,
19659,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0358,0.9630,
19660,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0360,0.9629,
19661,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0362,0.9627,
19662,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0363,0.9625,
19663,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0364,0.9624,
19664,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0365,0.9623,
19665,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0367,0.9622,
19666,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0368,0.9620,
19667,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0369,0.9619,
19668,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0370,0.9618,
19669,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0371,0.9617,
19670,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0372,0.9616,
19671,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0373,0.9615,
19672,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0373,0.9615,
19673,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0374,0.9614,
19674,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0375,0.9613,
19675,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0376,0.9612,
19676,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0376,0.9612,
19677,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0377,0.9611,
19678,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0378,0.9610,
19679,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0379,0.9609,
19680,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0380,0.9608,
19681,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0381,0.9607,
19682,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0381,0.9606,
19683,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0382,0.9606,
19684,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0383,0.9605,
19685,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0383,0.9605,
19686,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0384,0.9604,
19687,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0384,0.9603,
19688,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0385,0.9603,
19689,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0385,0.9602,
19690,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0386,0.9601,
19691,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0387,0.9601,
19692,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0388,0.9600,
19693,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0389,0.9599,
19694,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0389,0.9598,
19695,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0390,0.9597,
19696,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0391,0.9596,
19697,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0392,0.9595,
19698,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0393,0.9595,
19699,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0394,0.9594,
19700,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0395,0.9593,
19701,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0396,0.9592,
19702,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0397,0.9591,
19703,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0397,0.9590,
19704,0.0000,0.0000,0.0000,1.0000,,0.0008,0.0004,0.0398,0.9589,
19705,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0398,0.9589,
19706,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0399,0.9588,
19707,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0399,0.9588,
19708,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0400,0.9587,
19709,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0400,0.9587,
19710,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0401,0.9586,
19711,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0401,0.9586,
19712,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0402,0.9585,
19713,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0402,0.9585,
19714,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0403,0.9584,
19715,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0403,0.9584,
19716,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0404,0.9583,
19717,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0004,0.0405,0.9582,
19718,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0405,0.9581,
19719,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0406,0.9580,
19720,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0407,0.9580,
19721,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0408,0.9579,
19722,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0409,0.9578,
19723,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0410,0.9577,
19724,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0411,0.9576,
19725,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0411,0.9575,
19726,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0412,0.9574,
19727,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0413,0.9574,
19728,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0413,0.9573,
19729,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0414,0.9572,
19730,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0415,0.9572,
19731,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0415,0.9571,
19732,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0416,0.9570,
19733,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0417,0.9569,
19734,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0418,0.9568,
19735,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0419,0.9567,
19736,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0420,0.9566,
19737,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0421,0.9565,
19738,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0423,0.9563,
19739,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0424,0.9562,
19740,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0426,0.9560,
19741,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0427,0.9559,
19742,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0429,0.9557,
19743,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0430,0.9555,
19744,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0432,0.9554,
19745,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0434,0.9552,
19746,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0435,0.9551,
19747,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0437,0.9549,
19748,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0438,0.9548,
19749,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0439,0.9546,
19750,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0441,0.9545,
19751,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0442,0.9544,
19752,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0443,0.9542,
19753,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0444,0.9541,
19754,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0445,0.9540,
19755,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0447,0.9539,
19756,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0448,0.9538,
19757,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0449,0.9536,
19758,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0450,0.9535,
19759,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0452,0.9534,
19760,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0453,0.9532,
19761,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0454,0.9531,
19762,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0456,0.9530,
19763,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0457,0.9528,
19764,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0458,0.9527,
19765,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0460,0.9526,
19766,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0461,0.9524,
19767,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0463,0.9523,
19768,0.0000,0.0000,0.0000,1.0000,,0.0009,0.0005,0.0464,0.9521,
19769,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0465,0.9520,
19770,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0467,0.9518,
19771,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0468,0.9517,
19772,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0469,0.9516,
19773,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0471,0.9514,
19774,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0472,0.9513,
19775,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0473,0.9512,
19776,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0474,0.9511,
19777,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0474,0.9511,
19778,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0475,0.9510,
19779,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0475,0.9510,
19780,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0475,0.9510,
19781,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0475,0.9510,
19782,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0475,0.9509,
19783,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0475,0.9509,
19784,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0475,0.9510,
19785,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0475,0.9510,
19786,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0474,0.9511,
19787,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0473,0.9511,
19788,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0472,0.9512,
19789,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0472,0.9513,
19790,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0471,0.9514,
19791,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9515,
19792,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0469,0.9516,
19793,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0468,0.9517,
19794,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0467,0.9517,
19795,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0467,0.9518,
19796,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0466,0.9519,
19797,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0465,0.9519,
19798,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0465,0.9520,
19799,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0465,0.9520,
19800,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0464,0.9520,
19801,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0464,0.9520,
19802,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0464,0.9521,
19803,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0464,0.9520,
19804,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0464,0.9520,
19805,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0465,0.9520,
19806,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0465,0.9519,
19807,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0466,0.9519,
19808,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0467,0.9518,
19809,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0467,0.9517,
19810,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0468,0.9517,
19811,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0468,0.9516,
19812,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0469,0.9516,
19813,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0469,0.9515,
19814,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9515,
19815,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9514,
19816,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9514,
19817,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9514,
19818,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9514,
19819,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9514,
19820,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9514,
19821,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9514,
19822,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9514,
19823,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0470,0.9515,
19824,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0469,0.9515,
19825,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0469,0.9516,
19826,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0468,0.9517,
19827,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0467,0.9518,
19828,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0466,0.9519,
19829,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0465,0.9519,
19830,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0465,0.9520,
19831,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0006,0.0464,0.9521,
19832,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0463,0.9522,
19833,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0462,0.9522,
19834,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0462,0.9523,
19835,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0461,0.9523,
19836,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0461,0.9524,
19837,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0460,0.9524,
19838,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0460,0.9524,
19839,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0460,0.9525,
19840,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0460,0.9525,
19841,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0460,0.9525,
19842,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0460,0.9524,
19843,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0461,0.9524,
19844,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0462,0.9523,
19845,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0462,0.9522,
19846,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0463,0.9522,
19847,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0463,0.9522,
19848,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0463,0.9521,
19849,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0464,0.9521,
19850,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0464,0.9521,
19851,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0465,0.9520,
19852,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0465,0.9520,
19853,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9519,
19854,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9519,
19855,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9518,
19856,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0467,0.9518,
19857,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0467,0.9518,
19858,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0467,0.9518,
19859,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0467,0.9518,
19860,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0467,0.9518,
19861,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9518,
19862,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9518,
19863,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9518,
19864,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9519,
19865,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9519,
19866,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0466,0.9519,
19867,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0465,0.9519,
19868,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0465,0.9520,
19869,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0464,0.9521,
19870,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0463,0.9522,
19871,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0462,0.9523,
19872,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0461,0.9524,
19873,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0460,0.9525,
19874,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0459,0.9526,
19875,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0457,0.9528,
19876,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0455,0.9530,
19877,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0453,0.9532,
19878,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0451,0.9534,
19879,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0449,0.9536,
19880,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0447,0.9538,
19881,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0445,0.9540,
19882,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0443,0.9541,
19883,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0442,0.9543,
19884,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0440,0.9545,
19885,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0438,0.9547,
19886,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0436,0.9549,
19887,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0435,0.9550,
19888,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0433,0.9552,
19889,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0431,0.9553,
19890,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0430,0.9555,
19891,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0429,0.9556,
19892,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0427,0.9557,
19893,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0426,0.9559,
19894,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0425,0.9560,
19895,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0423,0.9562,
19896,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0422,0.9563,
19897,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0421,0.9564,
19898,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0420,0.9565,
19899,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0419,0.9566,
19900,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0417,0.9567,
19901,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0416,0.9568,
19902,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0416,0.9569,
19903,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0415,0.9570,
19904,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0414,0.9570,
19905,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0414,0.9571,
19906,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0414,0.9571,
19907,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0414,0.9571,
19908,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0414,0.9571,
19909,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0414,0.9570,
19910,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0415,0.9570,
19911,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0415,0.9569,
19912,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0416,0.9569,
19913,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0417,0.9568,
19914,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0417,0.9567,
19915,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0418,0.9566,
19916,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0419,0.9566,
19917,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0419,0.9565,
19918,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0420,0.9564,
19919,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0421,0.9564,
19920,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0421,0.9563,
19921,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0422,0.9563,
19922,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0422,0.9562,
19923,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0423,0.9562,
19924,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0423,0.9562,
19925,0.0000,0.0000,0.0000,1.0000,,0.0010,0.0005,0.0423,0.9561,
