,answer,,,,,output,,,
13219,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13220,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13221,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13222,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13223,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13224,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13225,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13226,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13227,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13228,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13229,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13230,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13231,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13232,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13233,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13234,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13235,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13236,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13237,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13238,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13239,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13240,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13241,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13242,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13243,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13244,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13245,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13246,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13247,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13248,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13249,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13250,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13251,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13252,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13253,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13254,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13255,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13256,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13257,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13258,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13259,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13260,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13261,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13262,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13263,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13264,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13265,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13266,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13267,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13268,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13269,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13270,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13271,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13272,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13273,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13274,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13275,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13276,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13277,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13278,0,0,0,1,,0.0068,0.004,0.0025,0.9944
13279,0,0,0,1,,0.0068,0.004,0.0025,0.9944
13280,0,0,0,1,,0.0068,0.004,0.0025,0.9944
13281,0,0,0,1,,0.0068,0.004,0.0025,0.9944
13282,0,0,0,1,,0.0068,0.004,0.0025,0.9944
13283,0,0,0,1,,0.0068,0.004,0.0025,0.9944
13284,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13285,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13286,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13287,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13288,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13289,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13290,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13291,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13292,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13293,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13294,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13295,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13296,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13297,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13298,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13299,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13300,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13301,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13302,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13303,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13304,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13305,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13306,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13307,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13308,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13309,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13310,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13311,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13312,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13313,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13314,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13315,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13316,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13317,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13318,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13319,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13320,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13321,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13322,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13323,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13324,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13325,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13326,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13327,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13328,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13329,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13330,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13331,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13332,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13333,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13334,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13335,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13336,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13337,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13338,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13339,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13340,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13341,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13342,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13343,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13344,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13345,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13346,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13347,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13348,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13349,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13350,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13351,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13352,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13353,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13354,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13355,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13356,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13357,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13358,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13359,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13360,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13361,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13362,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13363,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13364,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13365,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13366,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13367,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13368,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13369,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13370,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13371,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13372,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13373,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13374,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13375,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13376,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13377,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13378,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13379,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13380,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13381,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13382,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13383,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13384,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13385,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13386,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13387,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13388,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13389,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13390,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13391,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13392,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13393,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13394,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13395,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13396,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13397,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13398,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13399,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13400,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13401,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13402,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13403,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13404,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13405,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13406,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13407,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13408,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13409,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13410,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13411,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13412,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13413,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13414,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13415,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13416,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13417,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13418,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13419,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13420,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13421,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13422,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13423,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13424,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13425,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13426,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13427,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13428,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13429,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13430,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13431,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13432,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13433,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13434,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13435,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13436,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13437,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13438,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13439,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13440,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13441,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13442,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13443,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13444,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13445,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13446,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13447,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13448,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13449,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13450,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13451,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13452,0,0,0,1,,0.0067,0.0039,0.0026,0.9943
13453,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13454,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13455,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13456,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13457,0,0,0,1,,0.0067,0.0039,0.0025,0.9943
13458,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13459,0,0,0,1,,0.0067,0.004,0.0025,0.9943
13460,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13461,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13462,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13463,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13464,0,0,0,1,,0.0068,0.004,0.0025,0.9943
13465,0,0,0,1,,0.0068,0.004,0.0024,0.9943
13466,0,0,0,1,,0.0068,0.004,0.0024,0.9944
13467,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13468,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13469,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13470,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13471,0,0,0,1,,0.0069,0.004,0.0024,0.9944
13472,0,0,0,1,,0.007,0.004,0.0023,0.9944
13473,0,0,0,1,,0.007,0.0041,0.0023,0.9944
13474,0,0,0,1,,0.007,0.0041,0.0023,0.9944
13475,0,0,0,1,,0.007,0.0041,0.0023,0.9944
13476,0,0,0,1,,0.007,0.0041,0.0023,0.9944
13477,0,0,0,1,,0.0071,0.0041,0.0023,0.9944
13478,0,0,0,1,,0.0071,0.0041,0.0023,0.9944
13479,0,0,0,1,,0.0071,0.0041,0.0022,0.9944
13480,0,0,0,1,,0.0071,0.0041,0.0022,0.9944
13481,0,0,0,1,,0.0072,0.0041,0.0022,0.9944
13482,0,0,0,1,,0.0072,0.0041,0.0022,0.9944
13483,0,0,0,1,,0.0072,0.0041,0.0022,0.9944
13484,0,0,0,1,,0.0072,0.0041,0.0022,0.9944
13485,0,0,0,1,,0.0072,0.0041,0.0022,0.9944
13486,0,0,0,1,,0.0073,0.0041,0.0022,0.9944
13487,0,0,0,1,,0.0073,0.0041,0.0022,0.9944
13488,0,0,0,1,,0.0073,0.0041,0.0022,0.9944
13489,0,0,0,1,,0.0073,0.0042,0.0021,0.9944
13490,0,0,0,1,,0.0073,0.0042,0.0021,0.9944
13491,0,0,0,1,,0.0074,0.0042,0.0021,0.9944
13492,0,0,0,1,,0.0074,0.0042,0.0021,0.9944
13493,0,0,0,1,,0.0074,0.0042,0.0021,0.9944
13494,0,0,0,1,,0.0074,0.0042,0.0021,0.9944
13495,0,0,0,1,,0.0074,0.0042,0.0021,0.9944
13496,0,0,0,1,,0.0075,0.0042,0.0021,0.9944
13497,0,0,0,1,,0.0075,0.0042,0.0021,0.9944
13498,0,0,0,1,,0.0075,0.0042,0.0021,0.9944
13499,0,0,0,1,,0.0075,0.0042,0.0021,0.9944
13500,0,0,0,1,,0.0076,0.0042,0.0021,0.9944
13501,0,0,0,1,,0.0076,0.0042,0.002,0.9944
13502,0,0,0,1,,0.0076,0.0042,0.002,0.9944
13503,0,0,0,1,,0.0076,0.0042,0.002,0.9944
13504,0,0,0,1,,0.0077,0.0042,0.002,0.9944
13505,0,0,0,1,,0.0077,0.0042,0.002,0.9944
13506,0,0,0,1,,0.0077,0.0042,0.002,0.9944
13507,0,0,0,1,,0.0077,0.0042,0.002,0.9944
13508,0,0,0,1,,0.0078,0.0042,0.002,0.9944
13509,0,0,0,1,,0.0078,0.0042,0.002,0.9944
13510,0,0,0,1,,0.0078,0.0042,0.002,0.9944
13511,0,0,0,1,,0.0078,0.0042,0.002,0.9944
13512,0,0,0,1,,0.0078,0.0042,0.002,0.9944
13513,0,0,0,1,,0.0079,0.0042,0.002,0.9943
13514,0,0,0,1,,0.0079,0.0042,0.002,0.9943
13515,0,0,0,1,,0.0079,0.0042,0.002,0.9943
13516,0,0,0,1,,0.0079,0.0042,0.002,0.9943
13517,0,0,0,1,,0.0079,0.0042,0.002,0.9943
13518,0,0,0,1,,0.008,0.0042,0.002,0.9943
13519,0,0,0,1,,0.008,0.0042,0.002,0.9943
13520,0,0,0,1,,0.008,0.0042,0.0019,0.9943
13521,0,0,0,1,,0.008,0.0042,0.0019,0.9943
13522,0,0,0,1,,0.008,0.0042,0.0019,0.9943
13523,0,0,0,1,,0.0081,0.0042,0.0019,0.9943
13524,0,0,0,1,,0.0081,0.0042,0.0019,0.9943
13525,0,0,0,1,,0.0081,0.0042,0.0019,0.9943
13526,0,0,0,1,,0.0081,0.0041,0.0019,0.9943
13527,0,0,0,1,,0.0081,0.0041,0.0019,0.9943
13528,0,0,0,1,,0.0081,0.0041,0.0019,0.9942
13529,0,0,0,1,,0.0082,0.0041,0.0019,0.9942
13530,0,0,0,1,,0.0082,0.0041,0.0019,0.9942
13531,0,0,0,1,,0.0082,0.0041,0.0019,0.9942
13532,0,0,0,1,,0.0082,0.0041,0.0019,0.9942
13533,0,0,0,1,,0.0082,0.0041,0.0019,0.9942
13534,0,0,0,1,,0.0082,0.0041,0.0019,0.9942
13535,0,0,0,1,,0.0083,0.0041,0.0019,0.9942
13536,0,0,0,1,,0.0083,0.0041,0.0019,0.9942
13537,0,0,0,1,,0.0083,0.0041,0.0019,0.9942
13538,0,0,0,1,,0.0083,0.0041,0.0019,0.9942
13539,0,0,0,1,,0.0083,0.0041,0.0019,0.9942
13540,0,0,0,1,,0.0083,0.0041,0.0019,0.9942
13541,0,0,0,1,,0.0084,0.0041,0.0019,0.9942
13542,0,0,0,1,,0.0084,0.0041,0.0019,0.9942
13543,0,0,0,1,,0.0084,0.0041,0.0019,0.9942
13544,0,0,0,1,,0.0084,0.0041,0.0019,0.9942
13545,0,0,0,1,,0.0084,0.0041,0.0019,0.9941
13546,0,0,0,1,,0.0084,0.0041,0.0019,0.9941
13547,0,0,0,1,,0.0085,0.0041,0.0019,0.9941
13548,0,0,0,1,,0.0085,0.0041,0.0019,0.9941
13549,0,0,0,1,,0.0085,0.0041,0.0019,0.9941
13550,0,0,0,1,,0.0085,0.0041,0.0019,0.9941
13551,0,0,0,1,,0.0086,0.0041,0.0019,0.9941
13552,0,0,0,1,,0.0086,0.0041,0.0019,0.9941
13553,0,0,0,1,,0.0086,0.0041,0.0019,0.9941
13554,0,0,0,1,,0.0087,0.0041,0.0019,0.9941
13555,0,0,0,1,,0.0087,0.004,0.0018,0.994
13556,0,0,0,1,,0.0087,0.004,0.0018,0.994
13557,0,0,0,1,,0.0088,0.004,0.0018,0.994
13558,0,0,0,1,,0.0088,0.004,0.0018,0.994
13559,0,0,0,1,,0.0088,0.004,0.0018,0.994
13560,0,0,0,1,,0.0089,0.004,0.0018,0.994
13561,0,0,0,1,,0.0089,0.004,0.0018,0.9939
13562,0,0,0,1,,0.009,0.004,0.0018,0.9939
13563,0,0,0,1,,0.009,0.004,0.0018,0.9939
13564,0,0,0,1,,0.009,0.004,0.0018,0.9939
13565,0,0,0,1,,0.0091,0.004,0.0018,0.9939
13566,0,0,0,1,,0.0091,0.004,0.0018,0.9939
13567,0,0,0,1,,0.0091,0.004,0.0018,0.9939
13568,0,0,0,1,,0.0092,0.0039,0.0018,0.9938
13569,0,0,0,1,,0.0092,0.0039,0.0018,0.9938
13570,0,0,0,1,,0.0092,0.0039,0.0018,0.9938
13571,0,0,0,1,,0.0093,0.0039,0.0018,0.9938
13572,0,0,0,1,,0.0093,0.0039,0.0018,0.9938
13573,0,0,0,1,,0.0093,0.0039,0.0018,0.9938
13574,0,0,0,1,,0.0094,0.0039,0.0018,0.9938
13575,0,0,0,1,,0.0094,0.0039,0.0018,0.9937
13576,0,0,0,1,,0.0094,0.0039,0.0018,0.9937
13577,0,0,0,1,,0.0095,0.0039,0.0018,0.9937
13578,0,0,0,1,,0.0095,0.0039,0.0018,0.9937
13579,0,0,0,1,,0.0095,0.0039,0.0018,0.9937
13580,0,0,0,1,,0.0096,0.0039,0.0018,0.9937
13581,0,0,0,1,,0.0096,0.0038,0.0018,0.9937
13582,0,0,0,1,,0.0096,0.0038,0.0018,0.9936
13583,0,0,0,1,,0.0097,0.0038,0.0018,0.9936
13584,0,0,0,1,,0.0097,0.0038,0.0018,0.9936
13585,0,0,0,1,,0.0097,0.0038,0.0018,0.9936
13586,0,0,0,1,,0.0098,0.0038,0.0018,0.9936
13587,0,0,0,1,,0.0098,0.0038,0.0018,0.9936
13588,0,0,0,1,,0.0098,0.0038,0.0018,0.9936
13589,0,0,0,1,,0.0099,0.0038,0.0018,0.9935
13590,0,0,0,1,,0.0099,0.0038,0.0017,0.9935
13591,0,0,0,1,,0.01,0.0038,0.0017,0.9935
13592,0,0,0,1,,0.01,0.0037,0.0017,0.9935
13593,0,0,0,1,,0.0101,0.0037,0.0017,0.9935
13594,0,0,0,1,,0.0101,0.0037,0.0017,0.9934
13595,0,0,0,1,,0.0102,0.0037,0.0017,0.9934
13596,0,0,0,1,,0.0103,0.0037,0.0017,0.9934
13597,0,0,0,1,,0.0103,0.0037,0.0017,0.9934
13598,0,0,0,1,,0.0104,0.0037,0.0017,0.9933
13599,0,0,0,1,,0.0104,0.0036,0.0017,0.9933
13600,0,0,0,1,,0.0105,0.0036,0.0017,0.9933
13601,0,0,0,1,,0.0105,0.0036,0.0017,0.9933
13602,0,0,0,1,,0.0106,0.0036,0.0017,0.9932
13603,0,0,0,1,,0.0107,0.0036,0.0017,0.9932
13604,0,0,0,1,,0.0107,0.0036,0.0017,0.9932
13605,0,0,0,1,,0.0108,0.0036,0.0017,0.9931
13606,0,0,0,1,,0.0109,0.0035,0.0017,0.9931
13607,0,0,0,1,,0.0109,0.0035,0.0017,0.9931
13608,0,0,0,1,,0.011,0.0035,0.0017,0.9931
13609,0,0,0,1,,0.011,0.0035,0.0017,0.993
13610,0,0,0,1,,0.0111,0.0035,0.0017,0.993
13611,0,0,0,1,,0.0112,0.0035,0.0017,0.993
13612,0,0,0,1,,0.0112,0.0035,0.0017,0.993
13613,0,0,0,1,,0.0113,0.0034,0.0017,0.9929
13614,0,0,0,1,,0.0113,0.0034,0.0017,0.9929
13615,0,0,0,1,,0.0114,0.0034,0.0017,0.9929
13616,0,0,0,1,,0.0114,0.0034,0.0017,0.9929
13617,0,0,0,1,,0.0115,0.0034,0.0017,0.9929
13618,0,0,0,1,,0.0115,0.0034,0.0017,0.9928
13619,0,0,0,1,,0.0116,0.0034,0.0017,0.9928
13620,0,0,0,1,,0.0116,0.0034,0.0017,0.9928
13621,0,0,0,1,,0.0117,0.0034,0.0017,0.9928
13622,0,0,0,1,,0.0117,0.0033,0.0017,0.9927
13623,0,0,0,1,,0.0118,0.0033,0.0017,0.9927
13624,0,0,0,1,,0.0118,0.0033,0.0017,0.9927
13625,0,0,0,1,,0.0119,0.0033,0.0017,0.9927
13626,0,0,0,1,,0.0119,0.0033,0.0017,0.9927
13627,0,0,0,1,,0.0119,0.0033,0.0017,0.9927
13628,0,0,0,1,,0.012,0.0033,0.0017,0.9926
13629,0,0,0,1,,0.012,0.0033,0.0017,0.9926
13630,0,0,0,1,,0.0121,0.0033,0.0017,0.9926
13631,0,0,0,1,,0.0121,0.0033,0.0017,0.9926
13632,0,0,0,1,,0.0121,0.0033,0.0017,0.9926
13633,0,0,0,1,,0.0122,0.0032,0.0017,0.9925
13634,0,0,0,1,,0.0123,0.0032,0.0017,0.9925
13635,0,0,0,1,,0.0123,0.0032,0.0017,0.9925
13636,0,0,0,1,,0.0124,0.0032,0.0017,0.9925
13637,0,0,0,1,,0.0125,0.0032,0.0016,0.9924
13638,0,0,0,1,,0.0125,0.0032,0.0016,0.9924
13639,0,0,0,1,,0.0126,0.0032,0.0016,0.9924
13640,0,0,0,1,,0.0126,0.0032,0.0016,0.9924
13641,0,0,0,1,,0.0127,0.0032,0.0016,0.9923
13642,0,0,0,1,,0.0127,0.0031,0.0016,0.9923
13643,0,0,0,1,,0.0127,0.0031,0.0016,0.9923
13644,0,0,0,1,,0.0128,0.0031,0.0016,0.9923
13645,0,0,0,1,,0.0128,0.0031,0.0016,0.9923
13646,0,0,0,1,,0.0129,0.0031,0.0016,0.9922
13647,0,0,0,1,,0.0129,0.0031,0.0016,0.9922
13648,0,0,0,1,,0.013,0.0031,0.0016,0.9922
13649,0,0,0,1,,0.013,0.0031,0.0016,0.9922
13650,0,0,0,1,,0.0131,0.0031,0.0016,0.9922
13651,0,0,0,1,,0.0131,0.0031,0.0016,0.9921
13652,0,0,0,1,,0.0132,0.003,0.0016,0.9921
13653,0,0,0,1,,0.0132,0.003,0.0016,0.9921
13654,0,0,0,1,,0.0133,0.003,0.0016,0.9921
13655,0,0,0,1,,0.0133,0.003,0.0016,0.9921
13656,0,0,0,1,,0.0134,0.003,0.0016,0.992
13657,0,0,0,1,,0.0134,0.003,0.0016,0.992
13658,0,0,0,1,,0.0135,0.003,0.0016,0.992
13659,0,0,0,1,,0.0135,0.003,0.0016,0.992
13660,0,0,0,1,,0.0135,0.003,0.0016,0.992
13661,0,0,0,1,,0.0136,0.003,0.0016,0.992
13662,0,0,0,1,,0.0136,0.003,0.0016,0.9919
